ANO_ATEND,ANO_CMPT,CID,CNES,MES_ATEND,MES_CMPT,ORIGEM,PERIODO_ATEND,PERIODO_CMPT,QTD,SIGITAP,TIPO,UF
2018,2018,D649,2077434,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,0,2096463,1,1,PA_APAC,2018/01-A,2018/01-C,6,306020106,PROC,SP
2018,2018,D630,2080125,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2018,2018,0,2070596,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2018,2018,0,2093537,1,1,PA_APAC,2018/01-A,2018/01-C,13,306020106,PROC,SP
2018,2018,I500,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,10,306020106,PROC,SP
2018,2018,0,2025752,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,I710,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,5,306020106,PROC,SP
2017,2018,E831,2078015,12,1,PA_APAC,2017/12-A,2018/01-C,4,306020106,PROC,SP
2017,2018,D045,2080273,12,1,PA_APAC,2017/12-A,2018/01-C,1,306020106,PROC,SP
2018,2018,0,2078775,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2018,2018,0,2083094,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2017,2018,D66,2078015,12,1,PA_APAC,2017/12-A,2018/01-C,2,306020106,PROC,SP
2018,2018,J960,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,K928,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,8,306020106,PROC,SP
2018,2018,I500,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,5,306020084,PROC,SP
2018,2018,Z944,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,35,306020084,PROC,SP
2017,2018,0,2025752,12,1,PA_APAC,2017/12-A,2018/01-C,1,306020106,PROC,SP
2018,2018,Q213,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,K721,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,7,306020084,PROC,SP
2018,2018,K712,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,20,306020106,PROC,SP
2018,2018,0,2078287,1,1,PA_APAC,2018/01-A,2018/01-C,9,306020106,PROC,SP
2018,2018,F523,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,7,306020106,PROC,SP
2018,2018,R520,2748223,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,T509,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,5,306020106,PROC,SP
2018,2018,0,2079410,1,1,PA_APAC,2018/01-A,2018/01-C,12,306020106,PROC,SP
2018,2018,I710,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,7,306020084,PROC,SP
2018,2018,Q251,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020084,PROC,SP
2018,2018,R571,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,D690,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,T07,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,D509,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,0,2077647,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,A419,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,B54,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,0,2047438,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,0,2076926,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,B550,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,6,306020084,PROC,SP
2018,2018,T845,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,D057,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,12,306020106,PROC,SP
2018,2018,K739,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,46,306020084,PROC,SP
2018,2018,C64,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,D259,2077477,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,C61,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,8,306020084,PROC,SP
2018,2018,B550,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,9,306020106,PROC,SP
2018,2018,Z944,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,28,306020106,PROC,SP
2018,2018,C227,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,K739,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,41,306020106,PROC,SP
2018,2018,O430,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,6,306020106,PROC,SP
2018,2018,K778,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,17,306020106,PROC,SP
2018,2018,D649,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,7,306020106,PROC,SP
2018,2018,K770,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2017,2018,0,2081695,10,1,PA_APAC,2017/10-A,2018/01-C,4,306020106,PROC,SP
2018,2018,K703,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,19,306020106,PROC,SP
2018,2018,0,2070812,1,1,PA_APAC,2018/01-A,2018/01-C,41,306020106,PROC,SP
2017,2018,D693,2078015,12,1,PA_APAC,2017/12-A,2018/01-C,1,306020106,PROC,SP
2018,2018,D680,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2018,2018,K633,2688689,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,Q251,2688689,1,1,PA_APAC,2018/01-A,2018/01-C,4,306020106,PROC,SP
2018,2018,0,2070812,1,1,PA_APAC,2018/01-A,2018/01-C,28,306020084,PROC,SP
2018,2018,A418,2688689,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,M966,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,2,306020106,PROC,SP
2018,2018,Q251,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,1,306020106,PROC,SP
2018,2018,K922,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,26,306020106,PROC,SP
2018,2018,0,2077477,1,1,PA_APAC,2018/01-A,2018/01-C,8,306020084,PROC,SP
2018,2018,T140,2688689,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,D66,2078015,1,1,PA_APAC,2018/01-A,2018/01-C,5,306020106,PROC,SP
2018,2018,R51,2748223,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,B508,2079798,1,1,PA_APAC,2018/01-A,2018/01-C,3,306020106,PROC,SP
2018,2018,G009,2688689,1,1,PA_APAC,2018/01-A,2018/01-C,6,306020106,PROC,SP
2018,2018,0,2069776,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,R98,2081253,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,0,2084430,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,0,2082349,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,R58,2088193,2,2,PA_APAC,2018/02-A,2018/02-C,0,306020106,PROC,SP
2018,2018,0,2024756,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,D630,2080125,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,V229,2088193,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,K922,2069776,2,2,PA_APAC,2018/02-A,2018/02-C,7,306020106,PROC,SP
2018,2018,Z000,2702193,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,0,2080346,2,2,PA_APAC,2018/02-A,2018/02-C,12,306020106,PROC,SP
2018,2018,J689,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,A950,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,D65,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,7,306020084,PROC,SP
2018,2018,D469,2083604,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,C158,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,I200,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,9,306020084,PROC,SP
2018,2018,T07,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,8,306020084,PROC,SP
2018,2018,N930,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,Z000,2755130,2,2,PA_APAC,2018/02-A,2018/02-C,18,306020106,PROC,SP
2018,2018,P073,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,K831,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,D691,2078015,1,2,PA_APAC,2018/01-A,2018/02-C,1,306020106,PROC,SP
2018,2018,K721,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,37,306020106,PROC,SP
2018,2018,K739,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,7,306020106,PROC,SP
2018,2018,D759,2088576,1,2,PA_APAC,2018/01-A,2018/02-C,1,306020106,PROC,SP
2018,2018,Q210,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020084,PROC,SP
2018,2018,I442,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,0,2704900,2,2,PA_APAC,2018/02-A,2018/02-C,8,306020106,PROC,SP
2018,2018,0,2705982,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,S721,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,I200,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,10,306020106,PROC,SP
2018,2018,I330,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,7,306020084,PROC,SP
2018,2018,R520,2748223,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,T455,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,Q211,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020084,PROC,SP
2018,2018,D66,2078015,1,2,PA_APAC,2018/01-A,2018/02-C,1,306020106,PROC,SP
2018,2018,D689,2078015,1,2,PA_APAC,2018/01-A,2018/02-C,4,306020106,PROC,SP
2018,2018,R100,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,5,306020106,PROC,SP
2018,2018,0,2078775,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,D057,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,0,2070596,2,2,PA_APAC,2018/02-A,2018/02-C,9,306020106,PROC,SP
2018,2018,G409,2078015,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,X290,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,D045,2080273,2,2,PA_APAC,2018/02-A,2018/02-C,7,306020106,PROC,SP
2018,2018,0,2096463,2,2,PA_APAC,2018/02-A,2018/02-C,14,306020106,PROC,SP
2018,2018,C169,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,Z944,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,89,306020084,PROC,SP
2018,2018,S065,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,18,306020106,PROC,SP
2018,2018,D65,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,12,306020106,PROC,SP
2018,2018,D759,2088576,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,S060,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,K729,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,27,306020106,PROC,SP
2018,2018,C500,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,I716,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,9,306020084,PROC,SP
2018,2018,E831,2078015,1,2,PA_APAC,2018/01-A,2018/02-C,4,306020106,PROC,SP
2018,2018,I710,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,8,306020084,PROC,SP
2018,2018,I330,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,D62,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,0,2076926,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,R58,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,D599,2079828,1,2,PA_APAC,2018/01-A,2018/02-C,19,306020106,PROC,SP
2018,2018,Z513,2081458,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,K739,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,16,306020084,PROC,SP
2018,2018,0,2090236,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,I716,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,10,306020106,PROC,SP
2018,2018,Q211,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,C56,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,0,2047438,2,2,PA_APAC,2018/02-A,2018/02-C,10,306020106,PROC,SP
2018,2018,Z944,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,121,306020106,PROC,SP
2018,2018,T07,2748223,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,K703,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,12,306020106,PROC,SP
2018,2018,I850,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,14,306020106,PROC,SP
2018,2018,T864,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,47,306020106,PROC,SP
2018,2018,Z930,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,6,306020084,PROC,SP
2018,2018,0,2077450,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,0,2078287,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,K720,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,32,306020106,PROC,SP
2018,2018,M311,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,86,306020106,PROC,SP
2018,2018,K703,2748223,2,2,PA_APAC,2018/02-A,2018/02-C,6,306020106,PROC,SP
2018,2018,R101,2688689,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,K745,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,11,306020106,PROC,SP
2018,2018,C250,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,3,306020106,PROC,SP
2018,2018,I64,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,10,306020084,PROC,SP
2018,2018,D570,5200105,2,2,PA_APAC,2018/02-A,2018/02-C,6,306020106,PROC,SP
2018,2018,R104,2078015,2,2,PA_APAC,2018/02-A,2018/02-C,1,306020106,PROC,SP
2018,2018,0,9628,2,2,PA_APAC,2018/02-A,2018/02-C,8,306020106,PROC,SP
2018,2018,A959,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,20,306020106,PROC,SP
2018,2018,0,2070812,2,2,PA_APAC,2018/02-A,2018/02-C,32,306020106,PROC,SP
2018,2018,Q225,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020084,PROC,SP
2018,2018,R18,2078775,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,D570,5200105,2,2,PA_APAC,2018/02-A,2018/02-C,6,306020084,PROC,SP
2018,2018,0,2025752,1,2,PA_APAC,2018/01-A,2018/02-C,2,306020106,PROC,SP
2018,2018,D684,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,A959,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,12,306020084,PROC,SP
2018,2018,Q210,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,K920,2077434,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,K922,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,20,306020084,PROC,SP
2018,2018,0,2093537,2,2,PA_APAC,2018/02-A,2018/02-C,5,306020106,PROC,SP
2018,2018,K922,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,24,306020106,PROC,SP
2018,2018,T07,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,16,306020106,PROC,SP
2018,2018,D693,2078015,1,2,PA_APAC,2018/01-A,2018/02-C,1,306020106,PROC,SP
2018,2018,K250,2688689,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,K650,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,B178,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,6,306020106,PROC,SP
2018,2018,I64,2069776,2,2,PA_APAC,2018/02-A,2018/02-C,2,306020106,PROC,SP
2018,2018,K921,2688689,2,2,PA_APAC,2018/02-A,2018/02-C,4,306020106,PROC,SP
2018,2018,T864,2079798,2,2,PA_APAC,2018/02-A,2018/02-C,27,306020084,PROC,SP
2018,2018,D649,2716097,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,S202,2088193,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,0,2087111,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,0,2025752,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,R100,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,K920,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,R31,2082527,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,D469,2083604,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,0,2080346,3,3,PA_APAC,2018/03-A,2018/03-C,27,306020106,PROC,SP
2018,2018,R570,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,R14,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,0,2096463,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020106,PROC,SP
2018,2018,I713,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,A09,2078015,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,0,2077477,3,3,PA_APAC,2018/03-A,2018/03-C,7,306020084,PROC,SP
2018,2018,K920,3126838,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,Z000,2025361,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,C924,3126838,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,Z000,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,17,306020106,PROC,SP
2018,2018,N180,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,K746,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020106,PROC,SP
2018,2018,I81,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,0,2078775,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,R100,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020106,PROC,SP
2018,2018,0,2082225,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,I610,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,G409,2078015,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,D682,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,R104,2078015,2,3,PA_APAC,2018/02-A,2018/03-C,1,306020106,PROC,SP
2018,2018,A950,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,28,306020106,PROC,SP
2018,2018,G911,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020106,PROC,SP
2018,2018,K746,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020084,PROC,SP
2018,2018,K703,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,8,306020084,PROC,SP
2018,2018,D45,2080273,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,K810,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,T07,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,14,306020084,PROC,SP
2018,2018,R100,2027356,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,0,2688689,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,Q210,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020084,PROC,SP
2018,2018,0,2704900,3,3,PA_APAC,2018/03-A,2018/03-C,8,306020106,PROC,SP
2018,2018,Z000,2755130,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,0,2093537,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,R229,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020084,PROC,SP
2018,2018,0,2090236,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,D759,2088576,3,3,PA_APAC,2018/03-A,2018/03-C,9,306020106,PROC,SP
2018,2018,I710,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,8,306020106,PROC,SP
2018,2018,S822,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,0,2074273,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,R229,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,K922,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,12,306020106,PROC,SP
2018,2018,I442,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,K729,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,79,306020106,PROC,SP
2018,2018,0,2047438,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,S728,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,T07,2083981,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,0,2082225,2,3,PA_APAC,2018/02-A,2018/03-C,3,306020106,PROC,SP
2018,2018,K752,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,99,306020106,PROC,SP
2018,2018,K739,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,116,306020106,PROC,SP
2018,2018,R571,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2017,2018,0,2081695,12,3,PA_APAC,2017/12-A,2018/03-C,4,306020106,PROC,SP
2018,2018,S361,2688689,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,Z921,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,T07,2688689,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,X939,2688689,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,Q211,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,0,2070812,3,3,PA_APAC,2018/03-A,2018/03-C,195,306020106,PROC,SP
2018,2018,K703,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,16,306020106,PROC,SP
2018,2018,T131,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,K752,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,19,306020084,PROC,SP
2018,2018,T07,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,27,306020106,PROC,SP
2018,2018,I339,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,Q282,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,8,306020084,PROC,SP
2018,2018,0,2079860,3,3,PA_APAC,2018/03-A,2018/03-C,8,306020106,PROC,SP
2018,2018,C920,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,36,306020084,PROC,SP
2018,2018,S069,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,I710,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,17,306020084,PROC,SP
2018,2018,C509,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,I060,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,G409,2078015,2,3,PA_APAC,2018/02-A,2018/03-C,2,306020106,PROC,SP
2018,2018,N180,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,0,2070596,3,3,PA_APAC,2018/03-A,2018/03-C,6,306020106,PROC,SP
2018,2018,Y442,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,I060,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,10,306020084,PROC,SP
2018,2018,D649,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
2018,2018,D649,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020084,PROC,SP
2018,2018,Z944,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,12,306020084,PROC,SP
2018,2018,C929,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,7,306020084,PROC,SP
2018,2018,D696,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,5,306020106,PROC,SP
2018,2018,Z944,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,53,306020106,PROC,SP
2018,2018,C950,2748223,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,A959,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,50,306020084,PROC,SP
2018,2018,I330,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,2,306020106,PROC,SP
2018,2018,K921,2069776,3,3,PA_APAC,2018/03-A,2018/03-C,4,306020106,PROC,SP
2018,2018,D688,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,3,306020106,PROC,SP
2018,2018,Q213,2079798,3,3,PA_APAC,2018/03-A,2018/03-C,1,306020106,PROC,SP
